temps,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74,x75,y75,x76,y76,x77,y77,x78,y78,x79,y79,x80,y80,x81,y81,x82,y82,x83,y83,x84,y84,x85,y85,x86,y86,x87,y87,x88,y88,x89,y89,x90,y90,x91,y91,x92,y92,x93,y93,x94,y94,x95,y95,x96,y96,x97,y97,x98,y98,x99,y99
2.61,6.34458,88.9583,10.0799,103.529,35.1337,28.0678,99.2512,28.7809,79.4215,30.0061,47.8287,92.4578,16.1003,91.597,32.9857,37.1401,2.36354,105.852,36.7515,102.414,22.3841,22.1853,40.4859,49.1082,93.5808,17.8022,39.4772,98.8723,23.3151,93.9405,7.77798,70.7068,24.0149,59.0915,25.6676,46.9109,66.0506,76.2243,6.77167,71.7639,72.8636,107.221,57.8592,44.6485,6.21918,48.9825,94.9848,42.0667,9.01593,110.33,38.2439,56.7968,76.1851,34.2268,20.7092,85.4597,14.6765,58.8733,33.2436,51.9977,59.8818,44.7794,41.6375,16.74,57.0028,92.1684,15.696,18.4651,39.6888,106.264,58.8595,44.8558,87.6878,22.0713,56.6309,90.3334,13.0796,85.719,22.2217,66.0085,37.2516,106.916,49.3935,104.626,45.72,87.1875,94.1411,98.2621,29.0065,29.443,25.5351,109.535,82.8557,46.7141,90.9844,87.93,65.1399,45.091,21.2636,21.015,30.4235,54.3344,51.8828,99.6192,8.67331,28.8466,26.4385,112.594,95.0518,109.423,84.1004,67.7736,72.3328,98.8749,71.151,95.4406,52.4864,103.045,91.4261,94.847,21.0042,59.5333,69.281,17.7438,6.87628,64.888,40.3634,19.0185,41.7447,83.3052,29.4147,51.7866,13.9939,67.4854,17.9142,55.8366,67.3047,113.144,58.3095,78.5561,63.9089,112.604,67.2965,92.8306,89.177,100.426,65.8421,70.5504,69.4118,65.689,58.0577,77.1768,60.0957,34.5417,2.90615,53.0125,48.8587,89.9887,67.5899,52.046,58.4253,23.822,94.5035,68.7811,25.7878,93.3988,77.0123,113.928,17.862,114.065,57.7296,101.66,57.7316,95.3142,29.2168,80.9289,42.7764,49.8569,85.2848,92.1868,40.7994,81.7388,93.8572,24.2543,7.58527,39.3365,28.4699,25.0623,49.0591,35.9558,35.5123,38.693,45.0758,44.1286,86.541,60.5652,45.3229,107.18,29.2393,18.4464
2.62,6.34458,88.7002,10.0799,103.271,35.1337,27.8098,99.2512,28.5229,79.4215,29.7481,47.8287,92.1998,16.1003,91.339,32.9857,36.8821,2.36354,105.594,36.7515,102.156,22.3841,21.9273,40.4859,48.8502,93.5808,17.5442,39.4772,98.6143,23.3151,93.6825,7.77798,70.4488,24.0149,58.8335,25.6676,46.6529,66.0506,75.9663,6.77167,71.5059,72.8636,106.963,57.8592,44.3905,6.21918,48.7245,94.9848,41.8087,9.01593,110.072,38.2439,56.5387,76.1851,33.9688,20.7092,85.2017,14.6765,58.6153,33.2436,51.7397,59.8818,44.5214,41.6375,16.482,57.0028,91.9104,15.696,18.2071,39.6888,106.006,58.8595,44.5978,87.6878,21.8133,56.6309,90.0754,13.0796,85.461,22.2217,65.7505,37.2516,106.658,49.3935,104.368,45.72,86.9295,94.1411,98.0041,29.0065,29.185,25.5351,109.277,82.8557,46.4561,90.9844,87.672,65.1399,44.833,21.2636,20.757,30.4235,54.0764,51.8828,99.3612,8.67331,28.5886,26.4385,112.336,95.0518,109.165,84.1004,67.5156,72.3328,98.6169,71.151,95.1826,52.4864,102.787,91.4261,94.589,21.0042,59.2753,69.281,17.4858,6.87628,64.63,40.3634,18.7605,41.7447,83.0472,29.4147,51.5286,13.9939,67.2274,17.9142,55.5786,67.3047,112.886,58.3095,78.2981,63.9089,112.346,67.2965,92.5726,89.177,100.168,65.8421,70.2924,69.4118,65.431,58.0577,76.9188,60.0957,34.2837,2.90615,52.7545,48.8587,89.7307,67.5899,51.788,58.4253,23.564,94.5035,68.5231,25.7878,93.1408,77.0123,113.67,17.862,113.807,57.7296,101.402,57.7316,95.0562,29.2168,80.6709,42.7764,49.5989,85.2848,91.9288,40.7994,81.4808,93.8572,23.9963,7.58527,39.0785,28.4699,24.8043,49.0591,35.6978,35.5123,38.435,45.0758,43.8706,86.541,60.3072,45.3229,106.922,29.2393,18.1884
2.63,6.34458,88.4413,10.0799,103.013,35.1337,27.5508,99.2512,28.2639,79.4215,29.4892,47.8287,91.9408,16.1003,91.08,32.9857,36.6231,2.36354,105.335,36.7515,101.897,22.3841,21.6683,40.4859,48.5912,93.5808,17.2852,39.4772,98.3553,23.3151,93.4235,7.77798,70.1898,24.0149,58.5745,25.6676,46.3939,66.0506,75.7073,6.77167,71.2469,72.8636,106.704,57.8592,44.1315,6.21918,48.4655,94.9848,41.5497,9.01593,109.813,38.2439,56.2798,76.1851,33.7098,20.7092,84.9427,14.6765,58.3563,33.2436,51.4807,59.8818,44.2624,41.6375,16.223,57.0028,91.6514,15.696,17.9482,39.6888,105.747,58.8595,44.3388,87.6878,21.5543,56.6309,89.8164,13.0796,85.202,22.2217,65.4915,37.2516,106.399,49.3935,104.109,45.72,86.6705,94.1411,97.7452,29.0065,28.926,25.5351,109.018,82.8557,46.1971,90.9844,87.413,65.1399,44.574,21.2636,20.498,30.4235,53.8174,51.8828,99.1022,8.67331,28.3296,26.4385,112.077,95.0518,108.906,84.1004,67.2566,72.3328,98.358,71.151,94.9236,52.4864,102.528,91.4261,94.33,21.0042,59.0163,69.281,17.2268,6.87628,64.371,40.3634,18.5015,41.7447,82.7882,29.4147,51.2696,13.9939,66.9684,17.9142,55.3196,67.3047,112.627,58.3095,78.0391,63.9089,112.087,67.2965,92.3136,89.177,99.9095,65.8421,70.0334,69.4118,65.172,58.0577,76.6598,60.0957,34.0247,2.90615,52.4955,48.8587,89.4717,67.5899,51.5291,58.4253,23.3051,94.5035,68.2641,25.7878,92.8818,77.0123,113.411,17.862,113.548,57.7296,101.143,57.7316,94.7972,29.2168,80.4119,42.7764,49.3399,85.2848,91.6698,40.7994,81.2218,93.8572,23.7373,7.58527,38.8196,28.4699,24.5453,49.0591,35.4388,35.5123,38.176,45.0758,43.6116,86.541,60.0482,45.3229,106.663,29.2393,17.9295
2.64,6.34458,88.1813,10.0799,102.753,35.1337,27.2909,99.2512,28.004,79.4215,29.2292,47.8287,91.6808,16.1003,90.8201,32.9857,36.3631,2.36354,105.075,36.7515,101.637,22.3841,21.4083,40.4859,48.3313,93.5808,17.0252,39.4772,98.0953,23.3151,93.1635,7.77798,69.9298,24.0149,58.3145,25.6676,46.134,66.0506,75.4473,6.77167,70.9869,72.8636,106.444,57.8592,43.8716,6.21918,48.2055,94.9848,41.2898,9.01593,109.553,38.2439,56.0198,76.1851,33.4498,20.7092,84.6828,14.6765,58.0963,33.2436,51.2208,59.8818,44.0024,41.6375,15.9631,57.0028,91.3915,15.696,17.6882,39.6888,105.487,58.8595,44.0788,87.6878,21.2943,56.6309,89.5564,13.0796,84.9421,22.2217,65.2316,37.2516,106.139,49.3935,103.849,45.72,86.4106,94.1411,97.4852,29.0065,28.666,25.5351,108.758,82.8557,45.9371,90.9844,87.153,65.1399,44.314,21.2636,20.238,30.4235,53.5574,51.8828,98.8423,8.67331,28.0697,26.4385,111.817,95.0518,108.646,84.1004,66.9967,72.3328,98.098,71.151,94.6637,52.4864,102.269,91.4261,94.07,21.0042,58.7564,69.281,16.9668,6.87628,64.111,40.3634,18.2415,41.7447,82.5282,29.4147,51.0096,13.9939,66.7085,17.9142,55.0596,67.3047,112.367,58.3095,77.7791,63.9089,111.827,67.2965,92.0536,89.177,99.6495,65.8421,69.7735,69.4118,64.9121,58.0577,76.3999,60.0957,33.7647,2.90615,52.2355,48.8587,89.2117,67.5899,51.2691,58.4253,23.0451,94.5035,68.0041,25.7878,92.6219,77.0123,113.151,17.862,113.288,57.7296,100.883,57.7316,94.5372,29.2168,80.152,42.7764,49.0799,85.2848,91.4099,40.7994,80.9618,93.8572,23.4773,7.58527,38.5596,28.4699,24.2854,49.0591,35.1789,35.5123,37.916,45.0758,43.3516,86.541,59.7882,45.3229,106.403,29.2393,17.6695
2.65,6.34458,87.9204,10.0799,102.492,35.1337,27.0299,99.2512,27.743,79.4215,28.9682,47.8287,91.4199,16.1003,90.5591,32.9857,36.1022,2.36354,104.814,36.7515,101.376,22.3841,21.1474,40.4859,48.0703,93.5808,16.7643,39.4772,97.8344,23.3151,92.9026,7.77798,69.6689,24.0149,58.0536,25.6676,45.873,66.0506,75.1864,6.77167,70.726,72.8636,106.183,57.8592,43.6106,6.21918,47.9446,94.9848,41.0288,9.01593,109.292,38.2439,55.7589,76.1851,33.1889,20.7092,84.4218,14.6765,57.8354,33.2436,50.9598,59.8818,43.7415,41.6375,15.7021,57.0028,91.1305,15.696,17.4272,39.6888,105.226,58.8595,43.8179,87.6878,21.0334,56.6309,89.2955,13.0796,84.6811,22.2217,64.9706,37.2516,105.878,49.3935,103.588,45.72,86.1496,94.1411,97.2242,29.0065,28.4051,25.5351,108.497,82.8557,45.6762,90.9844,86.8921,65.1399,44.0531,21.2636,19.9771,30.4235,53.2965,51.8828,98.5813,8.67331,27.8087,26.4385,111.556,95.0518,108.385,84.1004,66.7357,72.3328,97.837,71.151,94.4027,52.4864,102.008,91.4261,93.8091,21.0042,58.4954,69.281,16.7059,6.87628,63.8501,40.3634,17.9806,41.7447,82.2673,29.4147,50.7487,13.9939,66.4475,17.9142,54.7987,67.3047,112.106,58.3095,77.5182,63.9089,111.566,67.2965,91.7927,89.177,99.3886,65.8421,69.5125,69.4118,64.6511,58.0577,76.1389,60.0957,33.5038,2.90615,51.9746,48.8587,88.9508,67.5899,51.0081,58.4253,22.7841,94.5035,67.7432,25.7878,92.3609,77.0123,112.89,17.862,113.027,57.7296,100.622,57.7316,94.2763,29.2168,79.891,42.7764,48.819,85.2848,91.1489,40.7994,80.7009,93.8572,23.2164,7.58527,38.2987,28.4699,24.0244,49.0591,34.9179,35.5123,37.6551,45.0758,43.0907,86.541,59.5273,45.3229,106.142,29.2393,17.4085
2.66,6.34458,87.6584,10.0799,102.23,35.1337,26.768,99.2512,27.4811,79.4215,28.7063,47.8287,91.1579,16.1003,90.2972,32.9857,35.8402,2.36354,104.552,36.7515,101.114,22.3841,20.8855,40.4859,47.8084,93.5808,16.5024,39.4772,97.5725,23.3151,92.6406,7.77798,69.4069,24.0149,57.7916,25.6676,45.6111,66.0506,74.9245,6.77167,70.464,72.8636,105.921,57.8592,43.3487,6.21918,47.6827,94.9848,40.7669,9.01593,109.03,38.2439,55.4969,76.1851,32.9269,20.7092,84.1599,14.6765,57.5734,33.2436,50.6979,59.8818,43.4796,41.6375,15.4402,57.0028,90.8686,15.696,17.1653,39.6888,104.964,58.8595,43.556,87.6878,20.7715,56.6309,89.0335,13.0796,84.4192,22.2217,64.7087,37.2516,105.616,49.3935,103.326,45.72,85.8877,94.1411,96.9623,29.0065,28.1432,25.5351,108.236,82.8557,45.4143,90.9844,86.6301,65.1399,43.7912,21.2636,19.7151,30.4235,53.0346,51.8828,98.3194,8.67331,27.5468,26.4385,111.294,95.0518,108.123,84.1004,66.4738,72.3328,97.5751,71.151,94.1408,52.4864,101.746,91.4261,93.5471,21.0042,58.2335,69.281,16.4439,6.87628,63.5881,40.3634,17.7187,41.7447,82.0053,29.4147,50.4867,13.9939,66.1856,17.9142,54.5368,67.3047,111.844,58.3095,77.2563,63.9089,111.304,67.2965,91.5308,89.177,99.1266,65.8421,69.2506,69.4118,64.3892,58.0577,75.877,60.0957,33.2418,2.90615,51.7127,48.8587,88.6889,67.5899,50.7462,58.4253,22.5222,94.5035,67.4813,25.7878,92.099,77.0123,112.628,17.862,112.765,57.7296,100.36,57.7316,94.0144,29.2168,79.6291,42.7764,48.5571,85.2848,90.887,40.7994,80.4389,93.8572,22.9544,7.58527,38.0367,28.4699,23.7625,49.0591,34.656,35.5123,37.3931,45.0758,42.8288,86.541,59.2653,45.3229,105.88,29.2393,17.1466
2.67,6.34458,87.3955,10.0799,101.967,35.1337,26.5051,99.2512,27.2182,79.4215,28.4434,47.8287,90.895,16.1003,90.0343,32.9857,35.5773,2.36354,104.289,36.7515,100.851,22.3841,20.6226,40.4859,47.5455,93.5808,16.2394,39.4772,97.3096,23.3151,92.3777,7.77798,69.144,24.0149,57.5287,25.6676,45.3482,66.0506,74.6616,6.77167,70.2011,72.8636,105.658,57.8592,43.0858,6.21918,47.4197,94.9848,40.504,9.01593,108.767,38.2439,55.234,76.1851,32.664,20.7092,83.897,14.6765,57.3105,33.2436,50.435,59.8818,43.2166,41.6375,15.1773,57.0028,90.6057,15.696,16.9024,39.6888,104.701,58.8595,43.293,87.6878,20.5086,56.6309,88.7706,13.0796,84.1563,22.2217,64.4458,37.2516,105.354,49.3935,103.063,45.72,85.6248,94.1411,96.6994,29.0065,27.8802,25.5351,107.973,82.8557,45.1514,90.9844,86.3672,65.1399,43.5283,21.2636,19.4522,30.4235,52.7717,51.8828,98.0565,8.67331,27.2839,26.4385,111.031,95.0518,107.86,84.1004,66.2109,72.3328,97.3122,71.151,93.8779,52.4864,101.483,91.4261,93.2842,21.0042,57.9706,69.281,16.181,6.87628,63.3252,40.3634,17.4557,41.7447,81.7424,29.4147,50.2238,13.9939,65.9227,17.9142,54.2739,67.3047,111.581,58.3095,76.9934,63.9089,111.041,67.2965,91.2679,89.177,98.8637,65.8421,68.9877,69.4118,64.1263,58.0577,75.6141,60.0957,32.9789,2.90615,51.4498,48.8587,88.426,67.5899,50.4833,58.4253,22.2593,94.5035,67.2184,25.7878,91.8361,77.0123,112.365,17.862,112.502,57.7296,100.097,57.7316,93.7514,29.2168,79.3662,42.7764,48.2942,85.2848,90.6241,40.7994,80.176,93.8572,22.6915,7.58527,37.7738,28.4699,23.4996,49.0591,34.3931,35.5123,37.1302,45.0758,42.5659,86.541,59.0024,45.3229,105.617,29.2393,16.8837
2.68,6.34458,87.1316,10.0799,101.703,35.1337,26.2412,99.2512,26.9543,79.4215,28.1795,47.8287,90.6311,16.1003,89.7704,32.9857,35.3134,2.36354,104.026,36.7515,100.587,22.3841,20.3587,40.4859,47.2816,93.5808,15.9756,39.4772,97.0457,23.3151,92.1138,7.77798,68.8801,24.0149,57.2648,25.6676,45.0843,66.0506,74.3977,6.77167,69.9372,72.8636,105.394,57.8592,42.8219,6.21918,47.1559,94.9848,40.2401,9.01593,108.503,38.2439,54.9701,76.1851,32.4001,20.7092,83.6331,14.6765,57.0466,33.2436,50.1711,59.8818,42.9528,41.6375,14.9134,57.0028,90.3418,15.696,16.6385,39.6888,104.438,58.8595,43.0292,87.6878,20.2447,56.6309,88.5067,13.0796,83.8924,22.2217,64.1819,37.2516,105.09,49.3935,102.799,45.72,85.3609,94.1411,96.4355,29.0065,27.6164,25.5351,107.709,82.8557,44.8875,90.9844,86.1034,65.1399,43.2644,21.2636,19.1883,30.4235,52.5078,51.8828,97.7926,8.67331,27.02,26.4385,110.767,95.0518,107.597,84.1004,65.947,72.3328,97.0483,71.151,93.614,52.4864,101.219,91.4261,93.0203,21.0042,57.7067,69.281,15.9171,6.87628,63.0614,40.3634,17.1919,41.7447,81.4785,29.4147,49.96,13.9939,65.6588,17.9142,54.01,67.3047,111.317,58.3095,76.7295,63.9089,110.777,67.2965,91.004,89.177,98.5998,65.8421,68.7238,69.4118,63.8624,58.0577,75.3502,60.0957,32.715,2.90615,51.1859,48.8587,88.1621,67.5899,50.2194,58.4253,21.9954,94.5035,66.9545,25.7878,91.5722,77.0123,112.102,17.862,112.238,57.7296,99.8331,57.7316,93.4876,29.2168,79.1023,42.7764,48.0303,85.2848,90.3602,40.7994,79.9121,93.8572,22.4276,7.58527,37.5099,28.4699,23.2357,49.0591,34.1292,35.5123,36.8663,45.0758,42.302,86.541,58.7385,45.3229,105.353,29.2393,16.6198
2.69,6.34458,86.8668,10.0799,101.438,35.1337,25.9763,99.2512,26.6894,79.4215,27.9147,47.8287,90.3663,16.1003,89.5055,32.9857,35.0486,2.36354,103.761,36.7515,100.322,22.3841,20.0938,40.4859,47.0167,93.5808,15.7107,39.4772,96.7808,23.3151,91.849,7.77798,68.6153,24.0149,57,25.6676,44.8194,66.0506,74.1328,6.77167,69.6724,72.8636,105.129,57.8592,42.557,6.21918,46.891,94.9848,39.9752,9.01593,108.238,38.2439,54.7053,76.1851,32.1353,20.7092,83.3682,14.6765,56.7818,33.2436,49.9062,59.8818,42.6879,41.6375,14.6485,57.0028,90.0769,15.696,16.3736,39.6888,104.173,58.8595,42.7643,87.6878,19.9798,56.6309,88.2419,13.0796,83.6275,22.2217,63.917,37.2516,104.825,49.3935,102.534,45.72,85.096,94.1411,96.1706,29.0065,27.3515,25.5351,107.444,82.8557,44.6226,90.9844,85.8385,65.1399,42.9995,21.2636,18.9235,30.4235,52.2429,51.8828,97.5277,8.67331,26.7551,26.4385,110.502,95.0518,107.332,84.1004,65.6821,72.3328,96.7835,71.151,93.3491,52.4864,100.954,91.4261,92.7555,21.0042,57.4418,69.281,15.6523,6.87628,62.7965,40.3634,16.927,41.7447,81.2137,29.4147,49.6951,13.9939,65.3939,17.9142,53.7451,67.3047,111.052,58.3095,76.4646,63.9089,110.513,67.2965,90.7391,89.177,98.335,65.8421,68.4589,69.4118,63.5975,58.0577,75.0853,60.0957,32.4502,2.90615,50.921,48.8587,87.8972,67.5899,49.9546,58.4253,21.7306,94.5035,66.6896,25.7878,91.3073,77.0123,111.837,17.862,111.973,57.7296,99.5682,57.7316,93.2227,29.2168,78.8374,42.7764,47.7654,85.2848,90.0953,40.7994,79.6473,93.8572,22.1628,7.58527,37.2451,28.4699,22.9708,49.0591,33.8643,35.5123,36.6015,45.0758,42.0371,86.541,58.4737,45.3229,105.088,29.2393,16.3549
2.7,6.34458,86.6009,10.0799,101.172,35.1337,25.7105,99.2512,26.4236,79.4215,27.6488,47.8287,90.1004,16.1003,89.2397,32.9857,34.7827,2.36354,103.495,36.7515,100.056,22.3841,19.8279,40.4859,46.7509,93.5808,15.4448,39.4772,96.515,23.3151,91.5831,7.77798,68.3494,24.0149,56.7341,25.6676,44.5536,66.0506,73.867,6.77167,69.4065,72.8636,104.863,57.8592,42.2912,6.21918,46.6251,94.9848,39.7094,9.01593,107.972,38.2439,54.4394,76.1851,31.8694,20.7092,83.1024,14.6765,56.5159,33.2436,49.6404,59.8818,42.422,41.6375,14.3827,57.0028,89.8111,15.696,16.1078,39.6888,103.907,58.8595,42.4984,87.6878,19.7139,56.6309,87.976,13.0796,83.3617,22.2217,63.6512,37.2516,104.559,49.3935,102.268,45.72,84.8302,94.1411,95.9048,29.0065,27.0856,25.5351,107.178,82.8557,44.3567,90.9844,85.5726,65.1399,42.7337,21.2636,18.6576,30.4235,51.9771,51.8828,97.2619,8.67331,26.4893,26.4385,110.237,95.0518,107.066,84.1004,65.4163,72.3328,96.5176,71.151,93.0833,52.4864,100.688,91.4261,92.4896,21.0042,57.176,69.281,15.3864,6.87628,62.5306,40.3634,16.6611,41.7447,80.9478,29.4147,49.4292,13.9939,65.1281,17.9142,53.4792,67.3047,110.786,58.3095,76.1987,63.9089,110.247,67.2965,90.4732,89.177,98.0691,65.8421,68.1931,69.4118,63.3317,58.0577,74.8195,60.0957,32.1843,2.90615,50.6551,48.8587,87.6314,67.5899,49.6887,58.4253,21.4647,94.5035,66.4238,25.7878,91.0415,77.0123,111.571,17.862,111.707,57.7296,99.3024,57.7316,92.9568,29.2168,78.5716,42.7764,47.4995,85.2848,89.8295,40.7994,79.3814,93.8572,21.8969,7.58527,36.9792,28.4699,22.705,49.0591,33.5985,35.5123,36.3356,45.0758,41.7712,86.541,58.2078,45.3229,104.822,29.2393,16.0891
